date,Sector,ETF,total_actions,changed_actions,no_change_actions,avg_target_revision_pct,median_target_revision_pct,unique_brokers,unique_tickers,change_rate
2013-09-20,Technology,XLK.US,1,0,1,43.75,43.75,1,1,0.0
2013-09-23,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-09-23,Technology,XLK.US,2,1,1,,,2,2,0.5
2013-09-24,Communication Services,XLC.US,1,1,0,71.875,71.875,1,1,1.0
2013-09-24,Technology,XLK.US,2,2,0,25.799460458913035,25.799460458913035,2,2,1.0
2013-09-25,Consumer Discretionary,XLY.US,2,2,0,20.0,20.0,2,2,1.0
2013-09-26,Communication Services,XLC.US,1,0,1,,,0,1,0.0
2013-09-27,Communication Services,XLC.US,1,1,0,44.18604651162791,44.18604651162791,1,1,1.0
2013-09-27,Technology,XLK.US,1,1,0,20.0,20.0,1,1,1.0
2013-09-30,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2013-10-01,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2013-10-02,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-10-02,Technology,XLK.US,1,1,0,,,1,1,1.0
2013-10-03,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-10-03,Technology,XLK.US,1,0,1,25.0,25.0,1,1,0.0
2013-10-04,Technology,XLK.US,2,2,0,5.834305717619603,5.834305717619603,2,2,1.0
2013-10-07,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2013-10-07,Consumer Discretionary,XLY.US,1,0,1,,,0,1,0.0
2013-10-07,Technology,XLK.US,2,2,0,,,2,2,1.0
2013-10-08,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2013-10-08,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2013-10-08,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2013-10-10,Healthcare,XLV.US,1,1,0,3.3333333333333335,3.3333333333333335,1,1,1.0
2013-10-11,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2013-10-11,Consumer Discretionary,XLY.US,1,1,0,3.167420814479638,3.167420814479638,1,1,1.0
2013-10-11,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2013-10-11,Technology,XLK.US,3,3,0,8.333333333333332,8.333333333333332,3,1,1.0
2013-10-14,Consumer Discretionary,XLY.US,2,2,0,,,2,2,1.0
2013-10-14,Technology,XLK.US,1,1,0,,,1,1,1.0
2013-10-15,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-10-17,Consumer Discretionary,XLY.US,3,0,3,,,1,1,0.0
2013-10-18,Communication Services,XLC.US,10,6,4,12.074512782047016,11.17249642473022,10,1,0.6
2013-10-18,Consumer Discretionary,XLY.US,1,0,1,26.229508196721312,26.229508196721312,1,1,0.0
2013-10-18,Healthcare,XLV.US,3,2,1,-10.053650098651318,-10.053650098651318,3,2,0.6666666666666666
2013-10-21,Technology,XLK.US,2,1,1,,,1,2,0.5
2013-10-22,Communication Services,XLC.US,3,2,1,26.08695652173913,26.08695652173913,2,2,0.6666666666666666
2013-10-22,Technology,XLK.US,2,2,0,5.555555555555555,5.555555555555555,2,2,1.0
2013-10-23,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2013-10-24,Technology,XLK.US,3,3,0,17.30639730639731,6.666666666666667,3,2,1.0
2013-10-25,Communication Services,XLC.US,1,0,1,,,0,1,0.0
2013-10-25,Consumer Discretionary,XLY.US,4,1,3,19.402985074626866,19.402985074626866,3,1,0.25
2013-10-25,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2013-10-28,Communication Services,XLC.US,1,0,1,,,0,1,0.0
2013-10-28,Consumer Discretionary,XLY.US,1,0,1,,,0,1,0.0
2013-10-29,Healthcare,XLV.US,1,0,1,11.11111111111111,11.11111111111111,1,1,0.0
2013-10-29,Technology,XLK.US,5,2,3,14.288969693367145,13.636363636363635,4,2,0.4
2013-10-30,Communication Services,XLC.US,3,2,1,45.09803921568628,45.09803921568628,2,2,0.6666666666666666
2013-10-30,Healthcare,XLV.US,1,1,0,5.88235294117647,5.88235294117647,1,1,1.0
2013-10-31,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2013-11-01,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2013-11-01,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-11-04,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-11-05,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-11-05,Healthcare,XLV.US,1,1,0,20.967741935483872,20.967741935483872,1,1,1.0
2013-11-06,Consumer Discretionary,XLY.US,2,1,1,-14.5625,-14.5625,2,1,0.5
2013-11-07,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2013-11-07,Healthcare,XLV.US,1,0,1,,,0,1,0.0
2013-11-07,Technology,XLK.US,1,0,1,,,1,1,0.0
2013-11-08,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-11-11,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-11-11,Technology,XLK.US,2,2,0,,,1,2,1.0
2013-11-12,Consumer Staples,XLP.US,2,2,0,,,1,1,1.0
2013-11-13,Technology,XLK.US,1,0,1,,,1,1,0.0
2013-11-14,Consumer Discretionary,XLY.US,1,1,0,-25.333333333333336,-25.333333333333336,1,1,1.0
2013-11-14,Technology,XLK.US,6,5,1,-12.245347245347245,-11.324786324786324,6,1,0.8333333333333334
2013-11-15,Technology,XLK.US,1,0,1,,,1,1,0.0
2013-11-18,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2013-11-18,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-11-18,Technology,XLK.US,2,2,0,,,2,2,1.0
2013-11-19,Healthcare,XLV.US,1,0,1,,,1,1,0.0
2013-11-19,Industrials,XLI.US,1,1,0,,,1,1,1.0
2013-11-19,Technology,XLK.US,1,0,1,16.842105263157894,16.842105263157894,1,1,0.0
2013-11-20,Consumer Discretionary,XLY.US,2,1,1,15.773809523809524,15.773809523809524,2,2,0.5
2013-11-20,Healthcare,XLV.US,2,1,1,2.6257459505541347,2.6257459505541347,2,2,0.5
2013-11-20,Technology,XLK.US,1,1,0,,,1,1,1.0
2013-11-21,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2013-11-21,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2013-11-21,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2013-11-22,Consumer Discretionary,XLY.US,2,2,0,3.930735930735931,3.930735930735931,2,1,1.0
2013-11-22,Consumer Staples,XLP.US,1,0,1,,,1,1,0.0
2013-11-22,Technology,XLK.US,7,3,4,9.548229548229548,7.6923076923076925,6,3,0.42857142857142855
2013-11-25,Communication Services,XLC.US,1,0,1,,,0,1,0.0
2013-11-25,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-11-25,Consumer Staples,XLP.US,1,0,1,,,0,1,0.0
2013-11-26,Technology,XLK.US,1,1,0,4.545454545454546,4.545454545454546,1,1,1.0
2013-11-27,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2013-11-27,Healthcare,XLV.US,2,0,2,,,1,2,0.0
2013-11-27,Technology,XLK.US,3,1,2,18.421052631578945,18.421052631578945,3,2,0.3333333333333333
2013-11-29,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2013-11-29,Healthcare,XLV.US,2,2,0,,,2,2,1.0
2013-11-29,Technology,XLK.US,2,1,1,,,1,2,0.5
2013-12-02,Consumer Discretionary,XLY.US,2,2,0,,,1,2,1.0
2013-12-02,Technology,XLK.US,1,1,0,,,1,1,1.0
2013-12-03,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2013-12-03,Consumer Discretionary,XLY.US,2,1,1,,,2,2,0.5
2013-12-04,Consumer Discretionary,XLY.US,1,1,0,-9.391239792130666,-9.391239792130666,1,1,1.0
2013-12-04,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2013-12-05,Technology,XLK.US,1,1,0,,,1,1,1.0
2013-12-06,Healthcare,XLV.US,2,2,0,-5.755395683453238,-5.755395683453238,2,2,1.0
2013-12-10,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-12-10,Healthcare,XLV.US,1,0,1,,,0,1,0.0
2013-12-10,Technology,XLK.US,2,0,2,,,2,2,0.0
2013-12-11,Communication Services,XLC.US,2,1,1,9.859988168014198,9.859988168014198,1,2,0.5
2013-12-11,Utilities,XLU.US,1,1,0,-3.211216644052469,-3.211216644052469,1,1,1.0
2013-12-12,Technology,XLK.US,3,3,0,48.23717948717949,48.23717948717949,1,3,1.0
2013-12-13,Communication Services,XLC.US,1,1,0,13.613138686131391,13.613138686131391,1,1,1.0
2013-12-13,Consumer Discretionary,XLY.US,2,0,2,,,2,1,0.0
2013-12-13,Technology,XLK.US,1,0,1,,,1,1,0.0
2013-12-16,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2013-12-16,Technology,XLK.US,1,0,1,,,1,1,0.0
2013-12-17,Communication Services,XLC.US,1,1,0,30.76923076923077,30.76923076923077,1,1,1.0
2013-12-17,Consumer Discretionary,XLY.US,1,1,0,9.354120267260576,9.354120267260576,1,1,1.0
2013-12-17,Technology,XLK.US,3,0,3,29.184378651154702,30.43478260869566,3,1,0.0
2013-12-18,Healthcare,XLV.US,1,0,1,,,0,1,0.0
2013-12-19,Communication Services,XLC.US,1,0,1,,,0,1,0.0
2013-12-19,Technology,XLK.US,1,0,1,,,0,1,0.0
2013-12-23,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2013-12-23,Industrials,XLI.US,1,1,0,,,1,1,1.0
2013-12-23,Technology,XLK.US,3,1,2,,,3,1,0.3333333333333333
2013-12-30,Technology,XLK.US,1,1,0,,,1,1,1.0
2013-12-31,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-01-03,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-01-03,Technology,XLK.US,2,1,1,,,2,1,0.5
2014-01-06,Communication Services,XLC.US,3,2,1,0.0,0.0,1,2,0.6666666666666666
2014-01-06,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-01-06,Healthcare,XLV.US,1,0,1,,,0,1,0.0
2014-01-07,Communication Services,XLC.US,2,1,1,,,0,2,0.5
2014-01-08,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-01-08,Technology,XLK.US,2,1,1,13.333333333333334,13.333333333333334,2,1,0.5
2014-01-09,Consumer Staples,XLP.US,1,0,1,,,1,1,0.0
2014-01-09,Technology,XLK.US,1,0,1,,,1,1,0.0
2014-01-10,Communication Services,XLC.US,1,1,0,4.761904761904762,4.761904761904762,1,1,1.0
2014-01-10,Consumer Discretionary,XLY.US,1,0,1,,,0,1,0.0
2014-01-10,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-01-13,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2014-01-13,Consumer Discretionary,XLY.US,3,1,2,,,3,3,0.3333333333333333
2014-01-13,Technology,XLK.US,2,2,0,,,2,2,1.0
2014-01-14,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-01-14,Consumer Discretionary,XLY.US,2,1,1,,,2,2,0.5
2014-01-14,Technology,XLK.US,2,2,0,-9.333333333333334,-9.333333333333334,1,2,1.0
2014-01-15,Communication Services,XLC.US,2,1,1,,,2,2,0.5
2014-01-15,Consumer Discretionary,XLY.US,2,0,2,8.0,8.0,2,2,0.0
2014-01-16,Communication Services,XLC.US,2,1,1,5.0,5.0,1,2,0.5
2014-01-16,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-01-16,Healthcare,XLV.US,2,1,1,,,1,2,0.5
2014-01-17,Technology,XLK.US,3,1,2,14.285714285714285,14.285714285714285,3,3,0.3333333333333333
2014-01-21,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-01-21,Consumer Staples,XLP.US,1,0,1,,,0,1,0.0
2014-01-21,Technology,XLK.US,1,0,1,,,0,1,0.0
2014-01-22,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2014-01-22,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-01-22,Technology,XLK.US,4,2,2,5.263157894736842,5.263157894736842,4,2,0.5
2014-01-23,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2014-01-23,Consumer Discretionary,XLY.US,3,1,2,,,2,1,0.3333333333333333
2014-01-23,Technology,XLK.US,1,0,1,,,1,1,0.0
2014-01-24,Consumer Discretionary,XLY.US,1,0,1,,,0,1,0.0
2014-01-24,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-01-24,Technology,XLK.US,3,0,3,2.7027027027027026,2.7027027027027026,3,1,0.0
2014-01-27,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2014-01-27,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-01-28,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-01-28,Technology,XLK.US,1,0,1,,,1,1,0.0
2014-01-29,Healthcare,XLV.US,2,1,1,,,2,2,0.5
2014-01-30,Communication Services,XLC.US,4,2,2,13.362805776598881,10.344827586206897,4,2,0.5
2014-01-30,Healthcare,XLV.US,1,1,0,12.578616352201259,12.578616352201259,1,1,1.0
2014-01-31,Communication Services,XLC.US,8,2,6,12.539100106624877,12.539100106624877,5,2,0.25
2014-01-31,Consumer Discretionary,XLY.US,5,2,3,25.0,25.0,5,1,0.4
2014-01-31,Technology,XLK.US,1,0,1,,,0,1,0.0
2014-02-03,Technology,XLK.US,2,1,1,,,2,2,0.5
2014-02-04,Communication Services,XLC.US,2,2,0,,,2,1,1.0
2014-02-04,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-02-05,Communication Services,XLC.US,1,1,0,-4.761904761904762,-4.761904761904762,1,1,1.0
2014-02-05,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-02-05,Healthcare,XLV.US,2,0,2,3.061224489795918,3.061224489795918,2,2,0.0
2014-02-07,Communication Services,XLC.US,1,1,0,10.0,10.0,1,1,1.0
2014-02-07,Consumer Discretionary,XLY.US,1,1,0,17.333333333333336,17.333333333333336,1,1,1.0
2014-02-10,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-02-11,Healthcare,XLV.US,1,1,0,9.333333333333334,9.333333333333334,1,1,1.0
2014-02-12,Consumer Discretionary,XLY.US,1,0,1,-16.666666666666664,-16.666666666666664,1,1,0.0
2014-02-12,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2014-02-12,Technology,XLK.US,1,0,1,,,1,1,0.0
2014-02-13,Consumer Staples,XLP.US,2,2,0,-5.405405405405405,-5.405405405405405,2,1,1.0
2014-02-13,Healthcare,XLV.US,1,0,1,,,0,1,0.0
2014-02-13,Technology,XLK.US,2,2,0,5.71428571428572,5.71428571428572,2,1,1.0
2014-02-14,Consumer Staples,XLP.US,1,0,1,,,1,1,0.0
2014-02-14,Technology,XLK.US,2,1,1,-6.250000000000005,-6.250000000000005,2,2,0.5
2014-02-18,Consumer Discretionary,XLY.US,3,3,0,,,3,3,1.0
2014-02-18,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-02-19,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-02-19,Technology,XLK.US,3,1,2,,,3,3,0.3333333333333333
2014-02-20,Communication Services,XLC.US,6,6,0,,,6,1,1.0
2014-02-20,Consumer Discretionary,XLY.US,2,1,1,9.729334308705194,9.729334308705194,2,1,0.5
2014-02-21,Consumer Discretionary,XLY.US,2,2,0,12.507122507122507,12.507122507122507,2,1,1.0
2014-02-21,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-02-24,Communication Services,XLC.US,2,1,1,,,2,2,0.5
2014-02-24,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-02-24,Technology,XLK.US,2,2,0,,,2,1,1.0
2014-02-25,Consumer Discretionary,XLY.US,1,0,1,109.11764705882352,109.11764705882352,1,1,0.0
2014-02-26,Technology,XLK.US,2,2,0,3.124999999999989,3.124999999999989,2,1,1.0
2014-02-27,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-02-27,Consumer Discretionary,XLY.US,2,2,0,31.133333333333347,31.133333333333347,2,1,1.0
2014-02-27,Technology,XLK.US,2,1,1,78.57142857142857,78.57142857142857,1,2,0.5
2014-02-28,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2014-02-28,Consumer Discretionary,XLY.US,1,0,1,,,0,1,0.0
2014-02-28,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2014-02-28,Technology,XLK.US,4,2,2,22.175925925925924,20.0,4,1,0.5
2014-03-03,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-03-04,Healthcare,XLV.US,1,0,1,,,1,1,0.0
2014-03-04,Technology,XLK.US,2,2,0,,,2,2,1.0
2014-03-05,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-03-06,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2014-03-06,Technology,XLK.US,1,0,1,17.647058823529413,17.647058823529413,1,1,0.0
2014-03-10,Communication Services,XLC.US,2,2,0,,,2,2,1.0
2014-03-10,Industrials,XLI.US,1,1,0,,,1,1,1.0
2014-03-10,Technology,XLK.US,1,0,1,,,1,1,0.0
2014-03-11,Communication Services,XLC.US,1,1,0,21.428571428571427,21.428571428571427,1,1,1.0
2014-03-11,Technology,XLK.US,1,0,1,,,0,1,0.0
2014-03-12,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-03-13,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-03-13,Technology,XLK.US,2,1,1,,,2,2,0.5
2014-03-14,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-03-14,Technology,XLK.US,2,0,2,,,2,2,0.0
2014-03-17,Communication Services,XLC.US,2,2,0,,,2,2,1.0
2014-03-17,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-03-17,Technology,XLK.US,5,3,2,,,4,5,0.6
2014-03-18,Consumer Discretionary,XLY.US,1,0,1,,,0,1,0.0
2014-03-18,Healthcare,XLV.US,1,0,1,,,0,1,0.0
2014-03-18,Technology,XLK.US,2,2,0,,,2,2,1.0
2014-03-19,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-03-19,Technology,XLK.US,2,0,2,10.638297872340436,10.638297872340436,2,2,0.0
2014-03-20,Consumer Staples,XLP.US,2,1,1,-2.4390243902439024,-2.4390243902439024,1,1,0.5
2014-03-20,Technology,XLK.US,2,2,0,,,1,2,1.0
2014-03-21,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2014-03-21,Healthcare,XLV.US,3,3,0,,,2,3,1.0
2014-03-21,Industrials,XLI.US,1,0,1,18.96551724137931,18.96551724137931,1,1,0.0
2014-03-24,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-03-24,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-03-24,Technology,XLK.US,3,1,2,,,3,2,0.3333333333333333
2014-03-25,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-03-25,Industrials,XLI.US,1,1,0,8.108655990269613,8.108655990269613,1,1,1.0
2014-03-25,Technology,XLK.US,1,0,1,,,1,1,0.0
2014-03-26,Communication Services,XLC.US,3,3,0,,,3,1,1.0
2014-03-26,Consumer Discretionary,XLY.US,2,2,0,,,2,1,1.0
2014-03-26,Healthcare,XLV.US,2,2,0,,,2,2,1.0
2014-03-26,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-03-27,Communication Services,XLC.US,1,0,1,,,0,1,0.0
2014-03-28,Communication Services,XLC.US,2,0,2,,,1,2,0.0
2014-03-28,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-03-28,Consumer Staples,XLP.US,1,0,1,,,1,1,0.0
2014-03-28,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-03-28,Technology,XLK.US,2,2,0,18.181818181818183,18.181818181818183,2,2,1.0
2014-03-31,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-04-01,Healthcare,XLV.US,1,1,0,15.782493368700262,15.782493368700262,1,1,1.0
2014-04-01,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-04-02,Healthcare,XLV.US,2,1,1,,,2,2,0.5
2014-04-02,Technology,XLK.US,2,2,0,12.50000000000001,12.50000000000001,2,2,1.0
2014-04-03,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-04-03,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-04-04,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2014-04-04,Technology,XLK.US,4,1,3,11.764705882352942,11.764705882352942,3,2,0.25
2014-04-07,Communication Services,XLC.US,2,2,0,,,2,2,1.0
2014-04-07,Consumer Discretionary,XLY.US,2,1,1,,,1,2,0.5
2014-04-07,Healthcare,XLV.US,1,0,1,,,1,1,0.0
2014-04-07,Technology,XLK.US,3,2,1,,,3,3,0.6666666666666666
2014-04-08,Healthcare,XLV.US,2,0,2,32.14056138847225,32.14056138847225,2,1,0.0
2014-04-08,Technology,XLK.US,2,1,1,,,2,2,0.5
2014-04-09,Healthcare,XLV.US,2,1,1,,,2,1,0.5
2014-04-09,Technology,XLK.US,1,1,0,16.92307692307692,16.92307692307692,1,1,1.0
2014-04-10,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-04-10,Healthcare,XLV.US,1,1,0,0.8333333333333334,0.8333333333333334,1,1,1.0
2014-04-10,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-04-14,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-04-14,Healthcare,XLV.US,3,2,1,,,3,2,0.6666666666666666
2014-04-14,Technology,XLK.US,2,0,2,,,2,2,0.0
2014-04-15,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-04-16,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-04-16,Technology,XLK.US,7,4,3,6.581221198156682,7.142857142857142,7,1,0.5714285714285714
2014-04-17,Communication Services,XLC.US,11,6,5,-6.031363088057891,-6.031363088057891,8,2,0.5454545454545454
2014-04-17,Technology,XLK.US,2,1,1,,,1,2,0.5
2014-04-21,Communication Services,XLC.US,3,2,1,,,2,3,0.6666666666666666
2014-04-21,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-04-21,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2014-04-21,Technology,XLK.US,4,3,1,,,4,3,0.75
2014-04-22,Communication Services,XLC.US,4,3,1,10.38143924498624,10.38143924498624,4,1,0.75
2014-04-22,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-04-23,Communication Services,XLC.US,3,2,1,,,2,2,0.6666666666666666
2014-04-23,Healthcare,XLV.US,10,5,5,-3.109832495218972,-0.38461538461538464,8,3,0.5
2014-04-23,Technology,XLK.US,2,1,1,11.11111111111111,11.11111111111111,2,2,0.5
2014-04-23,Utilities,XLU.US,1,0,1,,,1,1,0.0
2014-04-24,Communication Services,XLC.US,3,1,2,9.8217323263251,8.450704225352112,3,1,0.3333333333333333
2014-04-24,Technology,XLK.US,11,1,10,6.847295067127403,6.78690080683436,10,4,0.09090909090909091
2014-04-25,Communication Services,XLC.US,3,2,1,16.65142409197805,16.65142409197805,3,1,0.6666666666666666
2014-04-25,Consumer Discretionary,XLY.US,10,2,8,-4.405916144628421,-4.10958904109589,4,2,0.2
2014-04-25,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-04-25,Technology,XLK.US,6,0,6,,,5,3,0.0
2014-04-28,Healthcare,XLV.US,2,0,2,0.0,0.0,0,2,0.0
2014-04-28,Technology,XLK.US,1,0,1,,,1,1,0.0
2014-04-29,Communication Services,XLC.US,2,1,1,,,2,2,0.5
2014-04-29,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-04-30,Consumer Discretionary,XLY.US,2,2,0,-4.641812865497075,-4.641812865497075,2,1,1.0
2014-04-30,Consumer Staples,XLP.US,1,1,0,11.29032258064516,11.29032258064516,1,1,1.0
2014-05-01,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-05-01,Utilities,XLU.US,2,2,0,25.131952090214533,25.131952090214533,2,1,1.0
2014-05-02,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-05-02,Healthcare,XLV.US,2,2,0,,,2,1,1.0
2014-05-02,Technology,XLK.US,1,1,0,7.142857142857142,7.142857142857142,1,1,1.0
2014-05-02,Utilities,XLU.US,1,0,1,12.5,12.5,1,1,0.0
2014-05-05,Communication Services,XLC.US,1,0,1,,,1,1,0.0
2014-05-05,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2014-05-06,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-05-07,Communication Services,XLC.US,5,2,3,10.472370766488414,10.472370766488414,4,2,0.4
2014-05-07,Consumer Discretionary,XLY.US,1,1,0,-6.439248754311996,-6.439248754311996,1,1,1.0
2014-05-07,Technology,XLK.US,2,1,1,5.769230769230769,5.769230769230769,1,1,0.5
2014-05-08,Consumer Discretionary,XLY.US,2,2,0,,,2,2,1.0
2014-05-08,Consumer Staples,XLP.US,2,1,1,,,0,1,0.5
2014-05-08,Technology,XLK.US,2,1,1,,,2,2,0.5
2014-05-09,Consumer Staples,XLP.US,3,2,1,-0.5142907551164433,-0.5142907551164433,2,2,0.6666666666666666
2014-05-09,Technology,XLK.US,2,0,2,6.666666666666667,6.666666666666667,2,2,0.0
2014-05-12,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-05-12,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-05-12,Healthcare,XLV.US,3,1,2,,,3,2,0.3333333333333333
2014-05-12,Technology,XLK.US,1,1,0,,,1,1,1.0
2014-05-13,Technology,XLK.US,1,0,1,7.142857142857142,7.142857142857142,1,1,0.0
2014-05-14,Communication Services,XLC.US,1,1,0,4.166666666666666,4.166666666666666,1,1,1.0
2014-05-14,Consumer Staples,XLP.US,1,0,1,13.513513513513514,13.513513513513514,1,1,0.0
2014-05-14,Technology,XLK.US,1,0,1,,,1,1,0.0
2014-05-15,Technology,XLK.US,8,3,5,9.209441352298496,9.090909090909092,6,1,0.375
2014-05-16,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-05-19,Technology,XLK.US,3,1,2,,,3,2,0.3333333333333333
2014-05-20,Communication Services,XLC.US,1,1,0,,,1,1,1.0
2014-05-20,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-05-20,Technology,XLK.US,3,1,2,-40.0,-40.0,3,3,0.3333333333333333
2014-05-21,Consumer Discretionary,XLY.US,1,1,0,,,1,1,1.0
2014-05-21,Technology,XLK.US,4,1,3,10.0,10.0,3,2,0.25
2014-05-22,Communication Services,XLC.US,3,2,1,,,2,3,0.6666666666666666
2014-05-23,Consumer Discretionary,XLY.US,1,0,1,,,1,1,0.0
2014-05-23,Consumer Staples,XLP.US,1,1,0,,,1,1,1.0
2014-05-23,Technology,XLK.US,4,1,3,,,3,1,0.25
2014-05-27,Healthcare,XLV.US,1,1,0,,,1,1,1.0
2014-05-27,Technology,XLK.US,2,1,1,,,2,2,0.5
2014-05-28,Technology,XLK.US,3,2,1,11.478022949282545,13.843351548269577,3,3,0.6666666666666666
2014-05-29,Healthcare,XLV.US,1,1,0,25.0,25.0,1,1,1.0
2014-05-29,Technology,XLK.US,5,3,2,8.870038765120732,5.692167577413479,5,2,0.6
2014-05-30,Industrials,XLI.US,1,1,0,,,1,1,1.0
2014-05-30,Technology,XLK.US,10,4,6,2.401845522898156,3.9999999999999973,7,2,0.4
2014-05-30,Utilities,XLU.US,1,1,0,29.35203094777563,29.35203094777563,1,1,1.0
